,det_entropy_shannon_1_coef,det_entropy_shannon_2_coef,det_entropy_shannon_3_coef,det_entropy_shannon_5_coef,det_entropy_shannon_6_coef,det_entropy_shannon_7_coef,det_entropy_shannon_8_coef,det_entropy_shannon_9_coef,det_entropy_shannon_10_coef,app_entropy_shannon_1_coef,app_entropy_shannon_2_coef,app_entropy_shannon_3_coef,app_entropy_shannon_4_coef,app_entropy_shannon_5_coef,app_entropy_shannon_6_coef,app_entropy_shannon_7_coef,app_entropy_shannon_8_coef,app_entropy_shannon_9_coef,app_entropy_shannon_10_coef,app_TKEO_std_6_coef,app_TKEO_std_7_coef,app_TKEO_std_10_coef,app_LT_entropy_shannon_4_coef,app_LT_entropy_shannon_5_coef,app_LT_entropy_shannon_6_coef,app_LT_entropy_shannon_7_coef,app_LT_entropy_shannon_8_coef,app_LT_entropy_shannon_9_coef,app_LT_entropy_shannon_10_coef
68,4.574,7.6018,-57.8602,-946.9554,-20804.3149,-10363.8421,-39310.5777,-9602.0217,-191905.8981,-163241593.1,-194624849.4,-254910825.3,-365250323.1,-587069635.1,-1040766587,-2047836181,-4000512675,-8335224603,-17338443631,1355421.176,2828684.746,23058048.8,-78749.7371,-134584.4367,-251609.3312,-516917.6738,-1050134.564,-2262687.03,-4850205.844
69,2.6326,2.4169,-36.3785,-221.9498,-214.346,-274.5571,-5763.3748,-129.002,-6697.6146,-32429833.88,-39139710.16,-51916920.05,-75339826.14,-122529170.3,-219570633.6,-434300376.5,-853214071.3,-1784555715,-3725345986,318116.7343,644023.3639,5320723.188,-56531.3533,-97197.0337,-182623.9962,-376457.32,-767076.5626,-1656647.808,-3558284.058
70,1.892,6.6815,-36.7354,-546.1515,-310.3687,-1177.8079,-21859.9032,-754.5093,-22778.2365,-32129632.52,-38813592.86,-51588611.76,-74996928.76,-122232169.3,-219364798.4,-434149900.6,-853043884.3,-1784197630,-3724557641,321872.7111,644682.4725,5335126.807,-56471.9614,-97142.7689,-182583.5955,-376424.3372,-767040.9076,-1656571.24,-3558118.749
71,-4964.6495,-23821.5582,-53354.3365,-44087.6898,-43060.1649,-14624.5967,-77527.7063,-14502.3971,-425685.4967,-31454849.73,-37680533.41,-49642537,-71208018.73,-115050762.7,-204707469.6,-404361335.1,-790993336.1,-1654706151,-3454043697,325031.6363,636601.2319,5227773.056,-55728.2482,-95736.9812,-179670.9518,-370306.0514,-753979.6301,-1628574.319,-3498344.056
72,-16019.1139,-20396.3212,-138497.3129,-51983.4066,-73116.1851,-10858.0681,-12899.6367,-1665.0639,-41501.875,-69213596.21,-83319119.84,-110131662.6,-159806874.3,-260405268,-466190994.6,-919396874.8,-1804357390,-3766594296,-7848846737,626060.7652,1271978.215,10558370.74,-66518.3081,-114252.9743,-214354.9944,-441079.1673,-897760.3923,-1936589.852,-4155313.879
73,8.2988,7.7761,-56.2563,-753.6683,-280.1312,-455.6914,-9599.4819,-372.5165,-15659.7075,-77767740.35,-93396843.97,-123362231.1,-178330242,-289106741.2,-516469690.5,-1018890475,-1996938755,-4167568205,-8682473507,705244.6457,1432239.722,11825609.81,-68139.5665,-116830.2274,-219006.9514,-450615.605,-916750.5835,-1977248.195,-4241989.568
74,-20027.4757,-47331.2912,-179305.9886,-528864.4355,-2107437.442,-3164066.334,-14096119.66,-311603.4727,-414122.4438,-63368423.07,-78099725.77,-107217847.9,-160798880.2,-271965115,-503729796.9,-994347369.9,-1947157162,-4063233819,-8464693709,956253.9299,1742812.643,10894806.4,-65096.3611,-113647.3272,-216303.9266,-445591.6968,-908389.7975,-1959310.333,-4203693.371
75,4.5091,2.3347,-16.9249,-289.0548,-1912.7867,-448.8864,-1945.7364,-59.4087,-995.3715,-80474321.57,-96673397.23,-127694144.6,-184697512.3,-299494478.3,-535075227.6,-1055408779,-2068976992,-4317536809,-8994235670,721275.5583,1473489.067,12164781.11,-68638.9271,-117682.3491,-220594.8597,-453843.2707,-923318.6542,-1991309.311,-4271962.557
76,3.7777,13.2171,-118.162,-328.2723,-1163.3551,-3.302,-375.4873,-136.3781,-5509.4511,-82671480.27,-99260337.14,-130995264.6,-189323799.8,-306808139.9,-547948725.6,-1080450607,-2118479723,-4420582563,-9208393139,727420.9304,1499499.016,12366787.72,-68992.1149,-118266.2517,-221663.6076,-455996.0896,-927708.0853,-2000705.948,-4291991.103
77,2.7511,4.5319,-28.5311,-701.3724,-4162.3794,3.1511,-90.5671,-35.0078,-1427.4473,-76228432.39,-91548894.63,-120848762.2,-174708341.8,-283109162.7,-505776552.7,-997562785.9,-1956175891,-4082706452,-8506116507,678096.4912,1393037.25,11492842.68,-67847.7236,-116325.0282,-218071.1636,-448682.7317,-912936.9607,-1969083.68,-4224586.76
78,4.5248,10.8537,-12.902,-403.2083,-196.6681,-103.8403,-1753.0804,-662.2707,-24232.9066,-72571547.07,-87094446.81,-114895471.9,-165849269.5,-268394742.6,-478892249.8,-944879258.4,-1851691555,-3865160074,-8053809242,654830.9811,1342735.321,11045919.88,-67113.2485,-115047.6378,-215641.6416,-443752.2079,-902848.6125,-1947484.513,-4178542.218
79,3.6413,11.4342,5.0136,-134.2685,-26.3487,-9.021,-174.5838,-22.1579,-850.0806,-70604294.5,-84747665.46,-111779693.2,-161421433,-261374046,-466527212.3,-920012491.2,-1803819371,-3765481866,-7846646476,628299.4524,1295048.942,10670701.42,-66734.4382,-114418.3365,-214487.5496,-441348.4041,-898072.9598,-1937259.464,-4156745.941
80,3.1437,9.7179,-31.2469,-1204.7777,-326.4337,-165.1853,-3113.8481,-222.5794,-692.8411,-75084307.31,-90245309.15,-119311653.8,-172705005.9,-280358826.8,-501320402.2,-989245339.9,-1940068656,-4049170990,-8436408363,678488.9427,1384063.844,11433482.63,-67685.4621,-116092.4543,-217679.2346,-447925.857,-911426.7355,-1965850.375,-4217694.535
81,-51343.7588,-21187.5861,-16056.8765,-3089.9042,-5655.0684,-8165.8584,-135466.9423,-42294.6949,-428667.5293,-138019233.3,-166592241,-221765689,-324265413.1,-531126853.8,-956204682.9,-1886110783,-3704716378,-7720179842,-16061118844,1215786.767,2441252.947,20397227.34,-76896.7948,-131950.3391,-247488.7251,-508757.8228,-1034761.739,-2229799.605,-4780142.954
82,7.2235,8.3284,-62.4933,-376.802,-466.4924,-2977.0755,-8560.7099,-3342.5193,-18950.8074,-130541238.6,-155922889.9,-204478867.8,-293621153.8,-472946629.2,-840646570.1,-1652868508,-3233147710,-6739715668,-14026238503,1086758.139,2248237.674,18507870.78,-75430.845,-129021.5355,-241410.4854,-496040.4732,-1008208.449,-2172990.76,-4659128.82
83,4.8586,0.25242,-264.7285,-193.9099,-211.9938,-839.7088,-2382.8749,-4233.1531,-48193.3369,-157298828.8,-188715067.5,-249169306.1,-360651631.8,-585285559.3,-1046050996,-2060721932,-4038052484,-8413280518,-17500805384,1326950.219,2727041.832,22546369.47,-78561.7009,-134513.7952,-251862.7568,-517553.089,-1052023.137,-2266727.154,-4858814.963
84,12.5816,-2.7857,-253.4026,-1674.5426,-190.9649,-2249.0747,-21104.3608,-136.3396,-6694.0926,-129461842.3,-155149450,-204528971.4,-295267704,-477914472.2,-852668194.9,-1679311890,-3287304623,-6852356516,-14260185814,1125209.017,2280128.717,18858875.72,-75515.7859,-129288.9196,-242083.1122,-497572.7258,-1011449.233,-2179925.001,-4673902.805
85,11.2382,-5.8416,-83.9733,-185.1068,-1327.2473,-1671.6941,-25469.7999,-823.9111,-999.4721,-129487208.9,-154739834.9,-203078707.8,-291790939.4,-470163537.1,-835879122.8,-1645167050,-3219169002,-6710653334,-13965939792,1077568.49,2254958.344,18461776.13,-75337.2512,-128871.8913,-241142.8738,-495590.719,-1007366.29,-2171188.943,-4655290.638
86,12.9342,-64.9253,-442.7354,-5767.1141,-7386.6576,-6153.5858,-3833.979,-7296.469,-40580.5312,-134861098.5,-160772057.3,-210348434.2,-300983924,-483254177.4,-856762974.8,-1684166924,-3290261096,-6858477461,-14272795509,1128723.543,2326755.7,19104648.48,-75799.543,-129564.8637,-242299.13,-497832.0018,-1011587.728,-2180220.959,-4674532.051
87,3.1872,8.2177,-28.2742,-144.6033,-398.0169,-432.9064,-8463.4568,-97.9151,-6893.7865,-102614669.7,-123017601.2,-162184361.3,-234094101.4,-378865140.9,-675976951.1,-1332081485,-2608782740,-5440949355,-11328643729,903508.6187,1838112.923,15183569.38,-72066.0995,-123443.3774,-231233.4696,-475480.826,-966884.4722,-2084560.983,-4470705.696
88,3.1751,10.8812,-8.711,-3428.2328,-247.8043,-111.6592,-27.8996,-0.91931,-376.7968,-101411532.8,-121587547.6,-160243339.4,-231266779.5,-374256439.7,-667607588.9,-1315520275,-2577222134,-5375283015,-11192241449,879814.1867,1810910.514,14927401.72,-71887.9419,-123139.9986,-230660.399,-474306.0797,-964572.819,-2079613.599,-4460163.088
89,2.5957,9.5253,-101.7977,-274.7909,-121.3493,-72.7964,-3089.0489,-649.4074,-25077.5079,-107649759,-129034952.8,-169968418.2,-245298636.6,-396942726.3,-708035328.3,-1394599313,-2732465864,-5698274615,-11863166927,920289.8601,1902479.457,15684810.29,-72753.3244,-124603.9821,-233375.324,-479808.7435,-975719.5957,-2103469.227,-4510997.512
90,-46.5567,-790.2239,-1968.0925,-16826.4349,-6449.9471,-10783.623,-43563.7578,-54877.0656,-729913.981,-86685899.45,-102967298.5,-133955571.6,-189978437.6,-302183042.8,-532212496.8,-1045365320,-2036147708,-4249024809,-8850256341,767528.6113,1556284.946,12718933.7,-69003.1712,-117837.5972,-220250.9306,-452760.5103,-919981.4045,-1984161.185,-4256696.27
91,-187299.4257,-243067.9041,-513685.9642,-904349.6181,-920080.7825,-198443.0923,-1064609.592,-204750.9653,-343780.805,-86331406.44,-106562571.2,-144048299.6,-213680080.4,-355789987.2,-649507983.1,-1288818761,-2543367892,-5304354955,-11044064398,876463.7985,1697334.914,14105367.01,-70140.761,-121195.2574,-228558.9351,-470873.0263,-959591.6238,-2068938.914,-4437390.348
92,0.50104,-61.5196,-216.6008,-3406.8842,-3618.4227,-1132.2277,-1335.2926,-793.0011,-5449.4949,-100591076.6,-120392313.6,-158333034.3,-227948060.1,-367938353.4,-654911900.5,-1289467017,-2523606735,-5263718343,-10960433399,874302.2944,1791301.154,14760834.16,-71674.2079,-122714.6959,-229771.8779,-472417.4565,-960562.6492,-2071030.781,-4441872.313
93,1.8955,8.0223,-1.3884,-71.6289,-220.6532,-465.2542,-3732.332,-1676.7335,-33994.404,-28615407.97,-34661257.59,-46159357.7,-67394582.15,-110190228.2,-198175951.7,-392477657,-773143468.3,-1617509811,-3377385355,275191.6463,572501.9516,4723914.071,-55117.2566,-94906.0707,-178502.3931,-368125.0767,-750648.7197,-1621436.905,-3483148.565
94,1.5559,5.6997,4.5129,-151.9997,-434.1671,-70.3554,-2356.633,-2968.1151,-56813.9428,-30982780.67,-37551135.83,-50064322.74,-73199282.37,-119854461.2,-215769108.2,-427205037,-841621111.5,-1760361064,-3674834285,298012.8933,615442.982,5097498.016,-56159.2077,-96711.1972,-181906.9781,-375071.559,-764740.1072,-1651639.563,-3547591.759
95,2.5393,9.8156,-29.5555,-53.6382,-355.0122,-722.7568,-9389.1656,-411.2785,-319.6082,-31209420.16,-37742875.54,-50211826.69,-73140320.43,-119385828,-214484923,-424466460.5,-834792494.7,-1746128178,-3645345014,308442.5261,622674.8849,5161483.741,-56153.409,-96634.0345,-181680.3759,-374571.1364,-763437.9754,-1648849.446,-3541645.983
96,-15974.3971,-47293.464,-25087.9801,-90638.642,-16688.7356,-12683.6644,-53296.03,-16767.2294,-19791.277,-28165962.99,-34227410.37,-46027087.44,-67829450.69,-111809739.9,-202884126.7,-403368765,-796064475.5,-1665290448,-3476935384,295136.9967,587452.1557,4874815.971,-55069.3293,-95076.6316,-179303.5159,-370143.296,-755177.1078,-1631140.526,-3503855.858
97,-230.8208,-633.7156,-984.4127,-745.9946,-1347.4807,-3108.7534,-6124.8669,-10852.6207,-46050.0745,-29156467.11,-35538111.79,-47753361.47,-70408181.62,-116167432.6,-210331899.6,-417613657.9,-824399660,-1724413383,-3599994456,291845.8235,598805.1677,4969775.501,-55647.762,-96002.4213,-180816.1306,-373075.1601,-761038.428,-1643704.723,-3530662.189
98,1.7919,-14.7509,-77.3637,-1469.1526,-4168.3507,-11475.8236,-125873.6441,-9276.4952,-52060.2743,-26750911.26,-32663766.95,-43997320.39,-65034507.65,-107575536,-195180434.6,-386823099.9,-762905444.6,-1596125260,-3332798401,283973.5212,555018.0798,4629396.539,-54637.9371,-94356.7951,-177860.5421,-366877.5429,-748375.5164,-1616562.892,-3472745.011
99,0.65302,4.387,6.3823,-150.6056,-264.1021,-8.1586,-2532.6129,-1892.4847,-52278.2736,-33336466.38,-40299964.04,-53548486.56,-77990634.77,-127263184.8,-228574608.5,-452021546.2,-889600823.2,-1860442768,-3883246468,315458.9341,651228.9069,5392786.043,-56969.7553,-98015.0598,-184240.6038,-379748.25,-774040.5596,-1671572.151,-3590120.875
100,1.0938,3.3809,7.0973,-125.5489,-785.1148,-169.5748,-10118.3854,-3715.217,-116384.9253,-31715882.51,-38348768.35,-50935629.61,-74199251.17,-121059026,-217459735.8,-429989515,-846650857.1,-1770850403,-3696548804,296692.6098,618398.6436,5113430.302,-56330.636,-96924.5457,-182214.7559,-375591.8388,-765705.776,-1653709.039,-3552001.033
101,0.72563,4.1659,6.5931,-183.6269,-41.3779,-99.6519,-2677.9917,-3850.6196,-50533.9403,-30918005.86,-37513320.56,-50093739.56,-73368231.66,-120323182.6,-216911276.5,-429637550.8,-846660028.4,-1770869065,-3696729683,301032.4379,617023.9033,5123491.67,-56187.4356,-96794.1263,-182118.4123,-375537.9399,-765735.5187,-1653772.821,-3552144.086
102,8.861,-15.1279,-750.4318,-4414.7322,-49.3384,-55.3192,-1522.646,-1983.7891,-38498.4358,-94519897.68,-113050211.9,-148541866,-213538464.8,-344281590.2,-612423410.6,-1206283069,-2360380277,-4924048223,-10254577981,826325.1184,1696499.325,13945058.99,-70723.1803,-121075.0322,-226698.8448,-466178.7989,-947917.1296,-2043964.77,-4384188.991
103,6.5698,5.3454,-94.0041,-565.7226,-118.6289,-59.4363,-23.994,-1.7205,-377.3853,-90564411.75,-108608036.3,-143156650.7,-206609124.9,-334279399.6,-596316993.2,-1175424297,-2302947654,-4804532688,-10006338059,795441.1095,1634162.381,13466810.03,-70248.3027,-120355.8508,-225491.7021,-463782.6534,-943311.4694,-2034106.697,-4363180.872
104,5.5201,12.1952,-186.664,-124.4479,-171.9217,-1536.7136,-1590.603,-2027.7066,-31070.6177,-93214666.54,-112058627.8,-148170318.3,-214737864,-348837235.3,-624118351.1,-1231168192,-2415529936,-5038816805,-10493072557,815305.8403,1682472.362,13891375.35,-70805.5664,-121399.344,-227564.3131,-468086.8463,-952279.5096,-2053302.051,-4404088.893
105,-24585.2269,-36739.8983,-190653.7217,-155585.9825,-220801.7457,-29207.1411,-45667.4901,-18822.087,-28264.8789,-112658369.6,-135560379.3,-179484824.4,-260766873.8,-425205008.4,-762450361.7,-1507515723,-2959889281,-6171321678,-12845750713,993117.2903,2057989.821,16855201.18,-73540.988,-126204.43,-236685.2474,-487051.934,-990904.4779,-2135963.162,-4580234.758
106,3.4892,9.7369,-90.5244,-579.4753,-394.1612,-219.8561,-3657.4466,-215.2192,-7016.9059,-114877872.1,-137725228.7,-181618835.1,-262243603,-424584391.8,-757543786,-1492835820,-2923482645,-6095647687,-12688638435,1001689,2046033.98,16880167.64,-73742.2526,-126292.2643,-236522.1469,-486278.4406,-988701.3224,-2131249.984,-4570194.347
107,4.9011,10.0469,-100.562,-1151.2539,-216.5316,-118.6545,-374.7189,-176.3179,-1440.1214,-117791016.9,-141236241.5,-186237536.1,-269054829.2,-435686427.6,-777520313.3,-1532184359,-3001793992,-6258542429,-13026989277,1011609.834,2086119.884,17192459.6,-74123.603,-126942.617,-237739.5572,-488762.3988,-993802.2168,-2142165.235,-4593452.011
108,1.6134,8.6958,-5.4644,-253.8723,-3.2876,-21.283,-912.4737,-13.2143,-1331.4696,-66830603.31,-80267778.32,-105930805.5,-153095068.2,-248007933,-442813132.8,-873528503.8,-1713187614,-3576747884,-7454235544,596545.162,1233461.837,10154400.95,-65993.8625,-113173.5222,-212188.5421,-436680.167,-888683.4878,-1917154.724,-4113884.815
109,4.8162,11.3303,-224.6852,-427.7111,-2144.9041,-204.5761,-3009.6302,-214.502,-9952.5818,-61834561.25,-74284987.32,-98030339.09,-141693693.4,-229610169.2,-410084583.5,-808989831.7,-1587152001,-3314249305,-6908359459,551858.8214,1144068.346,9419314.509,-64918.6035,-111357.6561,-208827.4419,-429815.2893,-874857.4208,-1887547.962,-4050761.411
110,3.7002,10.0025,-56.2214,-338.5361,-1856.1307,-402.1061,-242.8986,-82.3281,-2355.1088,-61057938.96,-73424561.6,-97074825.37,-140501563.5,-228015979.4,-407556953.8,-804662247.7,-1578524064,-3296278920,-6871011380,558304.7988,1146416.31,9442297.846,-64802.6595,-111195.5469,-208560.2776,-429342.2801,-873883.5377,-1885462.44,-4046315.407
111,-143579.351,-145998.8411,-213935.9387,-49395.0167,-5630.5059,-19923.9995,-84597.2891,-163612.4289,-1615876.607,-67731292.05,-83065962.18,-112515931.7,-167329996.6,-279214591.6,-509674546.2,-1011756354,-2002465802,-4178642207,-8702324294,632643.3663,1304897.509,10985824.45,-66809.6836,-115124.3702,-216611.4683,-446146.6686,-909269.9978,-1961225.652,-4207778.888
112,3.8007,6.0311,-231.2878,-6422.5717,-454.0309,-1888.3529,-31513.1715,-16526.5763,-426659.8167,-60881725.36,-73550410.49,-97739877.09,-142678312.9,-233172762.6,-419007762.6,-827482438.3,-1628323973,-3399945972,-7085670707,540608.0652,1129398.656,9354740.645,-64997.0127,-111691.5865,-209716.7812,-431725.1462,-879281.3845,-1897019.777,-4070932.371
113,-143579.351,-145998.8411,-213935.9387,-49395.0167,-5630.5059,-19923.9995,-84597.2891,-163612.4289,-1615876.607,-67731292.05,-83065962.18,-112515931.7,-167329996.6,-279214591.6,-509674546.2,-1011756354,-2002465802,-4178642207,-8702324294,632643.3663,1304897.509,10985824.45,-66809.6836,-115124.3702,-216611.4683,-446146.6686,-909269.9978,-1961225.652,-4207778.888
114,1.3203,4.7746,6.5596,0.76456,-13.3155,-3.1261,-487.8243,-593.9898,-13052.699,-44026315.22,-53106898.75,-70422915.62,-102313339.2,-166573075.9,-298621310,-590202986,-1160025436,-2424285324,-5057004102,409863.5435,844743.2413,6977676.625,-60511.8951,-103984.0477,-195274.4309,-402271.5679,-819429.9364,-1768828.137,-3797591.576
115,1.61,7.6264,-1.6334,-237.5128,-289.6855,-666.4477,-6670.377,-1148.1121,-30925.5496,-45635091.34,-55041029.92,-72963695.16,-105985664.9,-172534370.8,-309282796.6,-611355095.3,-1201936284,-2511637417,-5238726993,418550.3241,872495.8857,7183746.559,-60979.2256,-104775.2059,-196742.5356,-405285.3164,-825583.5216,-1782010.698,-3825706.089
116,2.413,8.1098,4.277,-21.0676,-55.7434,-168.2068,-3186.5363,-138.0486,-327.5809,-44659612.63,-53847110.81,-71393873.88,-103632665.5,-168583293.4,-302028784.6,-596890157.1,-1172256685,-2449782553,-5110103281,423027.9989,861053.8744,7119056.354,-60682.7198,-104255.98,-195753.2741,-403244.4238,-821264.749,-1772759,-3805976.994
117,1.0379,3.9189,5.2695,-18.4604,-909.4023,-982.0438,-164.8579,-80.4423,-3134.1516,-29904001.99,-36123204.95,-47948626.38,-69696434.26,-113506899.4,-203570349.2,-402712034.6,-792018325.7,-1656896751,-3459502996,288448.5507,593494.8842,4897486.453,-55543.6124,-95547.9652,-179587.5204,-370255.9984,-754693.311,-1630106.753,-3501653.236
118,1.011,4.8458,2.5369,-60.8657,-168.9483,-83.5004,-934.7197,-695.4094,-20255.1589,-32785412.99,-39606248.54,-52587922.16,-76498078.83,-124702620.3,-223803645.1,-442622503.5,-870745420,-1821120369,-3801447024,312041.8398,643126.5432,5317069.222,-56725.1793,-97577.2425,-183393.7795,-378022.7957,-770474.2877,-1663929.526,-3573818.531
119,1.1373,4.8491,5.2359,-271.9697,-876.3034,-322.7382,-8.5397,1.2239,-24.0659,-30790102.93,-37122488.81,-49153153.75,-71215910.83,-115644362.5,-206997190.5,-409326874.9,-804327294.4,-1682576950,-3512998413,295685.5912,608527.1726,5010098.471,-55816.9436,-95949.9868,-180257.2491,-371593.526,-757257.9976,-1635603.927,-3513383.706
120,1.9374,5.7726,-18.6857,-69.2403,-458.1512,-68.8612,-157.8752,-38.0996,-407.0753,-31050940.75,-37414470.46,-49512322.53,-71686651.47,-116355113.2,-208099797.6,-411310304.4,-807865882.9,-1689958640,-3528369423,298568.3396,612041.7051,5045714.384,-55900.6431,-96081.935,-180469.7533,-371988.8749,-757985.1948,-1637162.548,-3516709.334
121,2.2614,8.7328,-10.3798,-254.6917,-88.9377,-20.7465,-538.6061,-22.6038,-54.0109,-31287862.08,-37699390.75,-49877847.34,-72222510.46,-117207418.5,-209622242.4,-414381710.9,-814131547.7,-1703029996,-3555593770,297545.0968,615739.4436,5063866.049,-55994.9485,-96239.0621,-180761.7431,-372598.617,-759267.8483,-1639911.728,-3522575.518
122,1.0825,6.5345,5.1019,-73.5323,-492.5892,-417.4177,-2015.7374,-18.2077,-1075.5359,-31364225.75,-37790925.09,-49987122.05,-72373158.31,-117407319.9,-210008021.7,-415183614.4,-815909190.2,-1706738330,-3563312260,296196.5274,615788.6717,5058805.301,-56021.4801,-96275.9383,-180836.0106,-372758.5231,-759633.8142,-1640696.109,-3524248.971
123,8.8182,4.5727,-29.9231,-111.9723,-98.3626,-262.0224,-4277.6395,-206.7173,-7049.2546,-224518859.1,-268093618.9,-351889115.5,-506010590.6,-816091788.7,-1451406783,-2853307431,-5578593038,-11614617404,-24144074918,1814254.988,3753278.561,30894889.19,-83881.2638,-143348.4509,-268003.986,-550261.6846,-1117630.046,-2407043.21,-5157652.489
124,5.0743,10.0746,-9.1876,-204.5821,-552.5763,-323.6389,-4003.6085,-336.7712,-14457.4565,-234396130.2,-279956270.2,-367615417.4,-528975986.2,-853605045.9,-1518599373,-2985222650,-5836728770,-12150848615,-25256435889,1891040.778,3908516.045,32197448.47,-84592.7727,-144566.5653,-270277.562,-554890.4961,-1126984.065,-2427045.001,-5200243.433
125,4.9036,6.6561,-3.602,-313.4835,-2253.59,-147.9815,-570.9341,-215.8905,-8203.3515,-255890221.7,-305550797.6,-401234395.6,-577304247.8,-931706915.4,-1657573203,-3257781605,-6368226074,-13254798757,-27546264208,2060987.43,4241416.885,34988141.36,-86004.6856,-146956.9452,-274708.7944,-563903.2532,-1145133.744,-2465851.917,-5282872.519
126,-51965.1793,-143348.4578,-269277.2513,-567991.0226,-1685084.591,-528812.5945,-6503222.823,-655126.0056,-2025594.035,-20260233.44,-26471722.73,-38756040.3,-60484507.56,-107360112.8,-202928728.8,-409766147.5,-808873089,-1690807840,-3526476239,396836.3926,775597.798,4930264.827,-51522.9652,-90895.4183,-173699.7059,-360275.0198,-736756.4545,-1591587.08,-3419232.079
127,-28321.5022,-35014.2068,-83851.3594,-715412.7348,-1259847.591,-944649.0625,-278136.6124,-246921.1836,-858840.9788,-45624165.05,-56408526.56,-77676608.15,-117971644.6,-199163723.6,-364895355.8,-726580882.2,-1443007939,-3013402239,-6280865603,513023.2817,957839.4855,8036596.631,-61749.1042,-107356.9106,-203040.7094,-419290.177,-856380.2951,-1847950.06,-3966274.817
128,3.008,4.9515,4.5379,-617.2834,-614.3409,-5467.3293,-18401.1625,-24016.4816,-371087.2133,-46186984.22,-56112408.64,-75103149.72,-110425902.5,-181774249,-328544601.4,-650675570.7,-1283605646,-2681766276,-5591972952,429794.3131,892501.288,7422333.763,-61503.5469,-105919.8861,-199228.536,-410536.4458,-836839.8657,-1806120.484,-3877100.145
