,mean_Log_energy,mean_MFCC_0th_coef,mean_MFCC_1st_coef,mean_MFCC_2nd_coef,mean_MFCC_3rd_coef,mean_MFCC_4th_coef,mean_MFCC_5th_coef,mean_MFCC_6th_coef,mean_MFCC_7th_coef,mean_MFCC_8th_coef,mean_MFCC_9th_coef,mean_MFCC_10th_coef,mean_MFCC_11th_coef,mean_MFCC_12th_coef,mean_delta_log_energy,mean_0th_delta,mean_1st_delta,mean_2nd_delta,mean_3rd_delta,mean_4th_delta,mean_5th_delta,mean_6th_delta,mean_7th_delta,mean_8th_delta,mean_9th_delta,mean_10th_delta,mean_11th_delta,mean_12th_delta,mean_delta_delta_log_energy,mean_delta_delta_0th,mean_1st_delta_delta,mean_2nd_delta_delta,mean_3rd_delta_delta,mean_4th_delta_delta,mean_5th_delta_delta,mean_6th_delta_delta,mean_7th_delta_delta,mean_8th_delta_delta,mean_9th_delta_delta,mean_10th_delta_delta,mean_11th_delta_delta,mean_12th_delta_delta,std_Log_energy,std_MFCC_0th_coef,std_MFCC_1st_coef,std_MFCC_2nd_coef,std_MFCC_3rd_coef,std_MFCC_4th_coef,std_MFCC_5th_coef,std_MFCC_6th_coef,std_MFCC_7th_coef,std_MFCC_8th_coef,std_MFCC_9th_coef,std_MFCC_10th_coef,std_MFCC_11th_coef,std_MFCC_12th_coef,std_delta_log_energy,std_0th_delta,std_1st_delta,std_2nd_delta,std_3rd_delta,std_4th_delta,std_5th_delta,std_6th_delta,std_7th_delta,std_8th_delta,std_9th_delta,std_10th_delta,std_11th_delta,std_12th_delta,std_delta_delta_log_energy,std_delta_delta_0th,std_1st_delta_delta,std_2nd_delta_delta,std_3rd_delta_delta,std_4th_delta_delta,std_5th_delta_delta,std_6th_delta_delta,std_7th_delta_delta,std_8th_delta_delta,std_9th_delta_delta,std_10th_delta_delta,std_11th_delta_delta,std_12th_delta_delta
22,9.3773,16.9741,5.0214,1.2594,1.9919,-1.9116,-1.3788,0.23323000000000002,1.1016,0.081758,-0.5831,0.904,-0.3587,-0.41043999999999997,8.57e-05,0.0069992000000000006,-0.0048826,0.0011538,-0.00020391,0.000915,-0.000424,0.0014845999999999998,0.0043043,-0.0015026,-0.00068388,-0.0015876,0.00087551,-0.0010962,0.00028883,0.00086192,0.00056484,-0.00045529,-0.00033764,0.00028301,-0.00036503,0.00027248,0.00023301,-0.00026009,3.09e-05,-0.0008775,0.00010254,-5.6200000000000004e-05,0.26789,0.8073899999999999,0.4567,0.40165,0.3442,0.30903,0.23359000000000002,0.24966,0.27508,0.27821999999999997,0.24879,0.23628000000000002,0.23688,0.22265,0.046321,0.10182000000000001,0.05449400000000001,0.061541,0.046418,0.045403,0.035976,0.033246,0.040118,0.040042,0.028857999999999998,0.040198000000000005,0.031237,0.031849,0.019663,0.051463999999999996,0.031177,0.026773,0.024562999999999998,0.019995,0.017123,0.017552,0.01926,0.019806999999999998,0.017999,0.018026,0.017454,0.017249
23,9.5274,16.391,5.4603,1.2099,2.2096,-1.2621,-1.1625,0.01602,1.4846,0.39812,-0.45646000000000003,1.0131,-0.2503,-0.11759000000000001,0.0032927,0.0067036000000000005,0.0041751,-6.659999999999999e-05,0.00021588,-0.0016128,-0.00082255,0.0024229,2.44e-05,0.001068,-0.00070013,0.0015832,-0.0036452,-0.0012328,0.0002452,0.00034897,0.00016941,-0.00018372,0.00044155,-3.4399999999999996e-05,6.59e-05,0.0002105,-0.00052005,-0.00020984,0.00072615,-0.00035133,-8.62e-05,-0.00014571,0.20114,0.73143,0.44792,0.38727,0.34124,0.27358000000000005,0.20349,0.24985,0.21511999999999998,0.23406999999999997,0.23133,0.17768,0.19495,0.19322,0.030427999999999997,0.099648,0.054189,0.06439600000000001,0.051597000000000004,0.039817,0.027089999999999996,0.030029000000000004,0.027999999999999997,0.027149,0.032941000000000005,0.023180000000000003,0.025958,0.025352,0.016631,0.060748,0.039744999999999996,0.032567,0.02721,0.018657,0.01573,0.016459,0.015466999999999998,0.016773,0.018224,0.013248,0.015197,0.015780000000000002
24,10.4226,15.2625,9.1985,1.0426,-1.7211,-0.19772,0.039771,-0.5442600000000001,-0.15936,0.31799,-0.10371,-0.48328000000000004,0.69117,0.95805,-0.0025954,-0.014435,0.0020285999999999998,0.007224899999999999,0.0049209,-0.0033371000000000004,-0.0010585999999999998,0.0047154,-0.0016547999999999999,-0.0031829999999999996,-0.0005479,0.0026898000000000004,0.00066615,-0.0025228,-2.1e-05,-0.0018407,0.002236,-0.0008500999999999999,-0.00017494,0.00025873,0.00019590000000000002,-0.00036083,0.00029095,-5.8399999999999997e-05,-0.00028803,-0.00035439,0.00029739999999999996,0.00012163,0.16263,1.0973,0.70202,0.55329,0.30982,0.31577,0.30525,0.38797,0.30457,0.28715,0.23721,0.32932,0.20234000000000002,0.19125999999999999,0.030772000000000004,0.13102,0.089951,0.06325399999999999,0.041469,0.041586,0.043503,0.042207999999999996,0.031833999999999994,0.041236,0.034424,0.035579,0.02335,0.024478,0.013064,0.057961,0.046812,0.029495,0.018963,0.020797,0.020707,0.019124000000000002,0.016209,0.018366999999999998,0.016272,0.016778,0.011764,0.012295
25,10.1178,14.4926,8.7644,0.18971,-2.0757,-0.9205200000000001,0.024052,-1.1305,-0.39805,0.027319,-0.12040999999999999,-0.89084,0.27555,1.0183,-0.0012173,-0.0040975000000000004,0.0021962,0.0040434,0.0010124,-0.0030514,-0.0031881,0.0044076,-0.0007352,-0.0075791,0.0040186,-0.00078094,0.00052308,-0.00035858,0.0001315,-4.5299999999999997e-05,4.74e-05,0.00054943,-0.00033912,-0.00011078,-0.00027776,4.91e-05,0.00016756,-0.00040409,0.00048725,0.00034133,-0.00030988,-0.00052834,0.18072,0.7389100000000001,0.7065,0.38843,0.22543000000000002,0.29856,0.35414,0.40396,0.20819000000000001,0.37823,0.27468000000000004,0.27835,0.18500999999999998,0.23375,0.039409,0.088151,0.07496799999999999,0.042982,0.038698,0.047225,0.042144,0.040434,0.036899,0.036403,0.039673,0.039957,0.029762,0.033544,0.015688,0.048034,0.045028,0.023413,0.018046,0.023312,0.022387999999999998,0.021006999999999998,0.016772,0.018328,0.019969,0.02165,0.013396000000000002,0.017662
26,9.9162,14.3804,8.9852,-0.69319,-2.0148,-0.25183,0.20815999999999998,-1.4919,-0.28884,0.5404800000000001,-0.3844,-0.67933,0.41213,0.95719,-0.0021759,0.0082189,-0.0070307,-0.0041402,0.0067605,0.00016157,-0.0036805,0.0030583000000000003,0.0014505999999999998,-0.0060712,-0.00030343,-1.14e-06,-0.0024419,0.00018127,-2.36e-05,-0.0002294,0.00016737,-0.00046825,0.00039328,6.63e-05,-3.18e-05,-0.00048121,-0.0001864,0.00021630000000000003,0.00020697,0.00012287,0.00013617,-0.00010490000000000002,0.20665999999999998,0.7089,0.68894,0.5333899999999999,0.3959,0.23473000000000002,0.33029000000000003,0.38626,0.3303,0.30654000000000003,0.21716,0.23096,0.23056,0.1883,0.028805,0.090137,0.09264,0.044957,0.041392,0.033475,0.04989,0.049500999999999996,0.044341000000000005,0.027836,0.031681,0.035577,0.029511000000000003,0.021634999999999998,0.011676,0.044959,0.043062,0.020064,0.020891999999999997,0.01624,0.023267,0.021634999999999998,0.02108,0.014098,0.014874,0.016996,0.013278,0.010634999999999999
27,9.8011,12.2331,6.8012,3.2723,-0.88695,-2.3027,-1.2681,-2.9225,0.6453899999999999,0.11700999999999999,0.66879,0.64446,-1.2327,-0.60817,-0.0017178,-0.0014566,-0.0022297,0.0017625999999999998,0.0018047,-0.0015627,0.0022321,-0.00015622,0.00041712,-0.0013982999999999999,0.002545,0.0015729000000000001,-0.0043173000000000005,0.0013871999999999999,-0.00050671,-0.00056741,0.00014169999999999997,-0.00017796,0.00011431,3.5e-05,-0.00050177,0.00015707,0.00066285,1.65e-05,-0.00042656,1.93e-05,-0.00039389,0.00029479,0.27910999999999997,0.52946,0.31911,0.25064000000000003,0.18057,0.17856,0.24706,0.24647,0.27603,0.19213,0.17059000000000002,0.1783,0.22029,0.2014,0.046573,0.067939,0.050964999999999996,0.030447000000000002,0.026501999999999998,0.02449,0.028722,0.039215,0.042805,0.031963,0.025526,0.030244999999999998,0.033792,0.029266000000000004,0.018673,0.031902,0.024921000000000002,0.015622,0.013927000000000002,0.012891,0.015524000000000001,0.020198,0.019504,0.015165999999999999,0.012988,0.015509,0.015811000000000002,0.013321000000000001
28,9.9161,12.4822,6.974,2.9799,-0.79222,-1.9128,-1.3332,-2.3348,0.0019819000000000004,0.19546,0.031229000000000003,0.30905,-0.38913000000000003,-0.7823100000000001,-0.0042012,-0.0082358,0.0016054,0.0013853,0.002019,0.0019479,-0.00034137,-0.0010433,0.00061768,6.809999999999999e-05,0.00145,0.0014328,-0.0005625,-0.0046170000000000004,-0.00015212,0.00087928,-0.0013135999999999998,0.00020061,0.00037561,0.00012873,-0.00036359,0.00045575,-0.00074784,0.00033273,5.17e-05,-0.0006464999999999999,0.00037319,0.0004742,0.41923,0.7904899999999999,0.39438,0.44183,0.31129,0.24108000000000002,0.26211,0.35201,0.22216,0.23600000000000002,0.16888,0.21631,0.19399,0.29772,0.055228,0.1193,0.064566,0.065363,0.036073,0.036987,0.035792000000000004,0.045597000000000006,0.035504,0.031195999999999998,0.025138999999999998,0.026293,0.027634,0.042857,0.021809000000000002,0.060911,0.031435000000000005,0.036943000000000004,0.017777,0.018692,0.019837999999999998,0.022728,0.017130000000000003,0.015430000000000001,0.012928,0.013574000000000001,0.013521,0.019791999999999997
29,10.0928,13.5148,6.8973,2.7498,-1.2067,-1.883,-2.0219,-2.3194,0.92409,-0.073581,0.5815600000000001,0.19867,-0.75016,-0.5745,-0.0024719,-0.002156,-0.0041334,-0.0034921999999999996,0.0047688999999999995,0.0020776,-0.0010553,-0.0037985999999999996,-0.00018038,0.0021846,0.00057395,-0.00011087,0.0025307,-0.00024841,-0.00039389,-0.00042071,0.00033873,0.00017219,-0.00024599,3.86e-06,0.00057653,8.26e-05,0.00010996,-0.00014049,-0.00015187,0.00011497,-0.00013712,-0.00024578,0.24148000000000003,0.61964,0.31859,0.25618,0.37218,0.24964,0.21128000000000002,0.29445,0.26285,0.19221,0.17488,0.19122,0.23683,0.17175,0.039803,0.081738,0.051338,0.039094,0.026288,0.029131999999999998,0.024609,0.034108,0.04253,0.028782,0.021480000000000003,0.027062,0.026105,0.026606,0.016756999999999998,0.037107999999999995,0.024345,0.019383,0.014513999999999999,0.01427,0.012139,0.018553999999999998,0.020912,0.015188,0.011823,0.014903,0.014286000000000002,0.012984
30,9.2282,8.8607,9.8574,2.2431,-0.35011,0.9367700000000001,-0.8563,-2.8153,-1.4172,1.4231,1.3139,-0.17598,-0.25534,0.5092,-0.0068976,-0.012985,0.0034568000000000003,-0.0036235,-0.0027909000000000002,0.0030570999999999997,0.004305,0.0010146,-0.00091081,-0.00051162,-0.00097775,-0.0022579,-0.0023249000000000004,-0.0013345999999999998,0.00055038,0.0041253,-0.0027335999999999997,0.00083564,0.0010382,-0.0010977,-0.00098649,0.00036293,0.00043935,-0.00044114,-0.00032724,0.00023209,-9.14e-05,-0.00068084,0.57531,2.5991,2.1567,0.73422,0.7953100000000001,0.4986,0.35944,0.57025,0.35447,0.42915,0.34009,0.32343,0.26121,0.30672,0.07242,0.2873,0.26361999999999997,0.083828,0.10565,0.058341,0.049839,0.075811,0.056932,0.060865999999999996,0.04257,0.039501999999999995,0.042849,0.0475,0.026327,0.15132,0.14662999999999998,0.038254,0.05301,0.030608,0.023559,0.035266000000000006,0.024964,0.028675,0.020066,0.018476,0.020189,0.023139
31,9.3735,5.2457,11.5024,3.1951,-0.67505,0.19772,-1.4312,-3.2328,-1.8479,1.1559,1.1839,-0.42226,-0.48361000000000004,0.62995,-0.0037891999999999995,0.012776000000000001,-0.018476,-0.0013802999999999999,0.0028348,-0.0014715,0.0018359000000000001,0.005275,0.00023919,-0.0046948,-0.00076812,0.0029631,-0.00051797,-0.0026884,0.00016574,7.97e-05,0.00034401,-0.00059856,-0.00053485,0.00042169,-5.14e-05,-0.00066571,-2.4e-05,0.00053359,-0.00026126,-0.00070868,0.00018364,0.00059964,0.36637,2.7637,2.3049,0.56952,0.85236,0.56835,0.58203,0.39516999999999997,0.36158,0.38145,0.26292,0.33796,0.26887,0.24744000000000002,0.061639,0.26843,0.24461,0.079855,0.11077999999999999,0.0771,0.067151,0.068966,0.049993,0.062735,0.045912,0.056539,0.037772,0.044465,0.027464999999999996,0.1446,0.12987,0.035617,0.053559,0.035429,0.031372000000000004,0.02926,0.022466999999999997,0.028495999999999997,0.022234,0.025371,0.017751,0.020497
32,9.601,9.431000000000001,9.4284,1.7388,-0.9867100000000001,0.32703000000000004,-1.3998,-3.5045,-2.0486,1.2059,1.1349,-0.8921,-1.0286,0.46233,-0.0034799999999999996,-0.005723,-0.004231800000000001,0.0028581,0.00034109,-0.0020927,0.0058088,0.0055313,-0.0030749,-0.0052377,0.0015802,0.0035123000000000003,-0.00078522,-0.00011741,0.00051144,-0.003735,0.0039824,-0.00040242,-0.0012619000000000003,0.00098764,-5.3700000000000004e-05,-0.0014531,-0.00052899,0.0011551999999999999,0.00075926,-0.0003324,-0.00033835,8.070000000000001e-05,0.34736,2.4004,2.1615,0.54162,0.8177300000000001,0.46645,0.50229,0.46867,0.42208,0.4653,0.35878000000000004,0.36987,0.29546999999999995,0.31749,0.059961,0.2674,0.25209000000000004,0.09334400000000001,0.10461,0.07948200000000001,0.066945,0.068856,0.062654,0.07123099999999999,0.058085000000000005,0.050677,0.049559,0.05839400000000001,0.022443,0.12549000000000002,0.12535,0.040747000000000005,0.051079,0.038907,0.029175,0.032941000000000005,0.028999999999999998,0.032249,0.026831,0.023247,0.019677,0.025805
33,10.2228,16.458,6.6578,0.9281200000000001,-1.6492,-1.1908,0.7350399999999999,-2.2551,-1.2169,0.94685,0.16247,-1.3351,-0.9013100000000001,-0.079822,0.0018280999999999998,0.0076293,-0.0015998,0.0039775,-0.0022759,6.34e-05,0.0019493,-0.0007287000000000001,0.0023885,8.88e-06,-0.00082204,0.0010499,0.00070732,-0.0025746,0.00022953,0.00012911,0.00021522,0.00028859,-0.00012882,8.190000000000001e-05,-0.00023486,0.00039996,-0.00021798,0.00015126,0.00015637,0.00013555,-0.00020026,-3.39e-05,0.16549,0.7417600000000001,0.4587,0.34363,0.22111999999999998,0.24738000000000002,0.40739000000000003,0.27287,0.1976,0.19668,0.22125999999999998,0.27621,0.19462000000000002,0.20314000000000002,0.031127999999999996,0.10097,0.067618,0.043209,0.028872000000000002,0.040005,0.072749,0.040873,0.031385,0.031757,0.029962,0.045458,0.030974,0.026177999999999996,0.011149,0.041862,0.033354,0.017516,0.01462,0.020388,0.033625999999999996,0.019955,0.014823,0.016144,0.015386000000000002,0.023343,0.015571000000000002,0.011646
34,10.3058,17.2965,6.2199,-0.12565,-0.54978,-1.5476,-0.053167,-1.9683,-1.8423,0.8656,0.91054,-1.6123,-1.1158,0.50721,0.0020736,-0.0020375,0.0023031999999999996,0.006459100000000001,-0.009496,0.0035312,0.004421199999999999,-0.0030667,0.0052313,0.0010561,-0.010782,0.006500100000000001,0.00012602,-0.0046622,0.00013606,2.0300000000000002e-05,0.00016066,-0.00025017,0.0005047,-0.00026735,-0.00035141,-2.99e-05,3.46e-05,0.00024615,0.00010716,-1.77e-05,0.00013643,-0.00022845,0.11905999999999999,0.58606,0.45627,0.48382,0.4656,0.28676999999999997,0.45081000000000004,0.21794000000000002,0.2709,0.15603,0.39824,0.36293000000000003,0.1636,0.24579,0.021758,0.075278,0.049392,0.038269,0.028245,0.038981,0.043944,0.025458,0.025065,0.023459999999999998,0.029788,0.03166,0.022724,0.023839,0.008479,0.029899000000000002,0.022573,0.015773,0.012591,0.017957,0.019426,0.011495,0.012067,0.011375,0.013958000000000002,0.01637,0.012079000000000001,0.011686
35,10.264000000000001,17.9028,6.0527,0.13828,-0.17878,-1.2222,-0.54687,-1.6696,-1.8349,0.72215,1.0124,-1.9505,-0.31856,0.23235999999999998,-0.00036707,-0.0011099,0.0044887,0.0023471,-0.011944,-0.0017374000000000003,0.011363,-0.0069628,0.0059141,0.0044287,-0.0042172,-0.00081221,-0.003311,0.001005,-0.00023893,-0.001101,0.00025032,7.26e-05,-7.38e-05,0.00014417,-4.52e-05,6.82e-05,-0.00026652,-0.00011592,4.94e-05,-2.23e-05,-1.51e-05,-5.7100000000000006e-05,0.11780999999999998,0.42531,0.31426,0.31104,0.72337,0.21674000000000002,0.60497,0.34929,0.50367,0.22514,0.42838000000000004,0.18478,0.18791,0.16976,0.017159999999999998,0.05628,0.037406,0.021519,0.02793,0.025745999999999998,0.028201999999999998,0.027814,0.023030000000000002,0.020273,0.025292,0.023388,0.022494,0.021943999999999998,0.007336799999999999,0.02423,0.018609,0.011444,0.013659000000000001,0.01299,0.015347999999999999,0.012624,0.010783,0.009666500000000001,0.012484,0.012924000000000001,0.011804,0.01083
36,9.7792,15.2849,7.3356,0.96335,1.0394,-1.0148,-0.41845,-0.8667600000000001,0.63757,1.3377,1.0642,0.10392,-0.85825,0.7198899999999999,-0.00068839,0.008508700000000001,-0.0043592,-0.00036944,-0.004857899999999999,0.0015134999999999999,0.0018850000000000002,-0.0023349,-0.0047945,0.00061717,0.00013440000000000001,0.00044657,-0.00062296,-3.98e-05,0.00031346,0.00084974,-0.00060556,0.00055901,-9.379999999999999e-05,0.00062977,-0.00052974,-0.00036424,0.00017585,0.00044702,0.00034866,2.14e-05,5.8200000000000005e-05,-0.00019926,0.19808,0.6257699999999999,0.36769,0.34101,0.32548,0.26697,0.27252,0.27305999999999997,0.29802,0.25066,0.25925,0.31693000000000005,0.23940999999999998,0.26507,0.032864,0.089127,0.045879,0.048708999999999995,0.043495,0.036645,0.037301999999999995,0.038748000000000005,0.036982,0.033132999999999996,0.030295999999999997,0.032616,0.031229000000000003,0.031574,0.012437,0.038674,0.023351,0.023697,0.021255,0.018907,0.019104,0.01905,0.018024000000000002,0.016043,0.015481,0.015324,0.016705,0.016761
37,10.0632,15.6043,7.3515,1.2571,0.8937200000000001,-1.0168,-0.19143,-1.2428,0.6107899999999999,2.0072,0.94483,-0.072689,-0.71365,0.37606999999999996,5.3500000000000006e-05,0.0021969999999999997,0.00014207,-0.0027394999999999997,0.0022019,-0.0012342,0.0013858,0.00067189,-0.001605,0.00083189,0.00018943,-0.0013453,0.0013427,0.0018353999999999998,-6.159999999999999e-05,-0.00030028,0.00066538,-0.00010618,-0.00015658,-0.00034795,0.00034005,-0.00055239,-0.00029357,-0.00020695,0.00046382,-3.5e-05,-0.00038098,1.13e-05,0.17657,0.6029399999999999,0.3799,0.3305,0.3138,0.27849,0.28614,0.2944,0.24597,0.20268,0.23046999999999998,0.21763000000000002,0.21248000000000003,0.28551,0.027733999999999998,0.088987,0.041441000000000006,0.042472,0.032619,0.037511,0.040917,0.03967,0.026567,0.030295,0.025869,0.030186,0.029983999999999997,0.029794,0.009910799999999999,0.039268,0.022948,0.022362,0.017822,0.020697999999999998,0.022356,0.019869,0.012754999999999999,0.015040000000000001,0.013653,0.015795,0.015894,0.014025
38,9.7998,14.705,7.6403,1.0681,0.80291,-2.0082,-0.9380700000000001,-1.1462,1.4095,2.1867,0.27346,-0.21404,-1.0887,0.30278,-0.0033097,-0.012484,0.0032524,-0.0041773999999999995,0.0070131,-0.0060593,-0.0036832,0.00063414,0.0032051000000000002,-0.0010538,-0.0042363999999999995,0.0015439,-0.0015278,0.0037599000000000005,2.08e-05,-0.00025614,0.00060144,-0.00080163,0.00051616,7.35e-05,-8.75e-05,-0.00037200000000000004,-2.05e-05,0.00022262,4.83e-05,-0.00013363,-0.00034960000000000004,0.00015762,0.1778,0.70582,0.48466000000000004,0.43046999999999996,0.51627,0.41657,0.32474000000000003,0.27286,0.27392,0.21175,0.222,0.22003000000000003,0.2101,0.20689000000000002,0.030345999999999998,0.097903,0.063845,0.051944000000000004,0.054836,0.053119000000000006,0.049744,0.037022,0.042795,0.028678,0.029536,0.030517000000000002,0.027035000000000003,0.026886,0.012447,0.042068,0.033475,0.025457,0.028408,0.026276,0.025521000000000002,0.018993,0.018343,0.014801,0.013590000000000001,0.014200999999999998,0.013054,0.011964
39,10.3089,18.6294,4.3091,1.2316,2.4564,-1.6899,-1.6486,-0.96903,-0.22901999999999997,-0.79206,0.9774700000000001,1.2199,-1.121,-1.7245,-0.0026704999999999997,-0.005188399999999999,-0.0046967,0.005130300000000001,-0.0021843000000000006,-0.0037244,-0.00038724,0.0056353,0.00018203,-0.0025022,-0.005381100000000001,0.0019887,0.0036959000000000002,-0.0011585,-0.00011165,-0.00022073,2.78e-05,7.070000000000001e-05,-0.00016486,5.429999999999999e-05,-0.00020920000000000002,0.00010375,0.00016178,0.00017664,-0.00018292,2.4299999999999998e-05,-6.53e-05,-0.00022147,0.18891,0.47708999999999996,0.44035,0.35272,0.27858,0.37740999999999997,0.20874,0.52425,0.20188,0.33448,0.31556999999999996,0.24065,0.37494,0.31465,0.012351,0.06191900000000001,0.029961,0.038107,0.029256,0.030869,0.028722,0.032766,0.026726,0.031199,0.023694999999999997,0.030302999999999997,0.029751999999999997,0.033573,0.004283100000000001,0.025497,0.015971,0.017728,0.015194999999999998,0.015752000000000002,0.015137000000000001,0.012852,0.012454,0.01577,0.011934,0.015861,0.013333000000000001,0.015619
40,9.756,18.4506,3.4116,1.6658,1.9696,-2.1382,-1.5043,-0.60916,-0.054811,-0.45483999999999997,1.4436,0.3656,-1.4637,-0.87145,-0.011406999999999999,0.0026002,-0.029891,0.0026374000000000002,0.0033722,-0.006652600000000001,0.011193999999999999,0.0052191,0.011897,0.0080382,-0.00073676,-0.00040093,0.0080525,0.0030379,-0.00014846,-0.00011751,-0.00093056,-0.00060048,-0.00058317,0.00020055,0.00028102,0.0011431,0.0007243,0.00046356,4.74e-05,0.00010132,0.00010773,9.340000000000001e-05,0.60949,1.1815,1.4001,0.5556800000000001,0.41238,0.47286000000000006,0.45221999999999996,0.47103,0.6846800000000001,0.39045,0.41076,0.37251999999999996,0.59346,0.44472,0.058862,0.10048,0.064567,0.063545,0.050321,0.041944,0.047085,0.049257999999999996,0.042173,0.03932,0.033632,0.029689999999999998,0.028412,0.034883,0.021505,0.031617,0.026251999999999998,0.025309,0.023076,0.018407,0.019576,0.020774,0.018864,0.017825,0.016569999999999998,0.01457,0.014138999999999999,0.017871
41,10.0199,17.4366,4.4347,1.2542,2.0842,-1.8063,-2.5212,-0.79369,-0.37913,-0.8446899999999999,1.0687,0.71715,-1.1501,-1.2694,-0.0032006,0.0084746,-0.0162,0.0025767,-0.0022283000000000003,-0.0088195,0.0036186,0.00026534,0.0030718000000000004,0.0022627,-0.00064411,-0.00068672,0.0028659000000000002,0.0018065000000000002,-0.00015435,-0.00073076,-0.00019069,-8.35e-05,0.00030162,0.00033578,-0.00012677,-4.59e-05,-0.00013861,-0.00022241,0.00025351,0.0002723,-0.00080505,-0.00016118,0.23064,0.78381,0.9086299999999999,0.42638000000000004,0.32105,0.61938,0.297,0.41491000000000006,0.30417,0.29013,0.23763,0.38971999999999996,0.24804,0.26082,0.018584,0.064959,0.041747,0.036436,0.041507,0.04009,0.03438,0.036543,0.031618,0.034796,0.030455,0.033066000000000005,0.027397,0.030146,0.0067988,0.029164,0.017541,0.016684,0.019208000000000003,0.016614,0.015772,0.016291999999999997,0.014866999999999998,0.014977,0.015203,0.012748,0.012667,0.015345
42,10.5134,16.1782,6.9753,1.445,-1.7773,-1.0501,0.44101999999999997,-0.49378999999999995,-0.9642,-0.27605999999999997,-0.26092,-1.805,-0.80938,-0.039796,0.0010823,0.0095588,-0.0021804000000000003,-0.00083554,-0.00073746,0.0025529,-0.0037748000000000005,-0.0025050000000000003,-0.0015935,-0.0011022,0.0016447,-0.0012094,-0.0015192,0.00083642,-0.00042096,-0.00068383,-0.00051706,0.00058504,0.00015422,7.190000000000001e-05,0.00030701,0.00053235,0.00052195,0.00020182,-4.54e-05,0.00034605,0.000334,-0.00020148,0.2076,0.55981,0.32947,0.18811,0.20335999999999999,0.28659,0.30318,0.20160999999999998,0.22943000000000002,0.17702,0.25199,0.23870999999999998,0.14365999999999998,0.17984,0.036341000000000005,0.064464,0.036123,0.025319,0.026244,0.030930000000000003,0.025947,0.028995,0.02949,0.023462,0.027741000000000002,0.025789999999999997,0.018225,0.021846,0.0084409,0.025682,0.020390000000000002,0.013075,0.013911000000000001,0.014823,0.014464,0.013783000000000002,0.015441,0.013278,0.014596000000000001,0.014391,0.0088919,0.012156
43,10.1738,15.9731,6.3131,1.567,-1.4547,-0.56811,-0.012003,-0.8986,-0.36811,0.19045,-1.2093,-1.5025,-0.4435,-0.10137,0.0055168,0.0056036,-0.0029962,0.0067445,0.0018506,0.0018123000000000002,0.0015258,0.006727600000000001,-0.0012868,0.0004986000000000001,-0.0018471,-0.0031064,0.0035228,-0.0045357,-0.000754,-0.00090648,0.00041524,-0.00011734,-0.00026887,5.3400000000000004e-05,2.51e-05,-3.79e-05,0.00036223,7.69e-05,0.00016212,0.00044952,5.3299999999999995e-05,0.00029635,0.34561,0.63536,0.42078999999999994,0.38438,0.38871999999999995,0.28817,0.23417,0.2894,0.20478,0.28507,0.20800000000000002,0.2871,0.31266,0.2923,0.063289,0.089509,0.045237,0.038669,0.048489,0.044067,0.028751,0.025447,0.026420999999999997,0.030994,0.030306,0.027469999999999998,0.030292000000000003,0.030072,0.019266,0.031542,0.022365,0.016072,0.021327000000000002,0.017648,0.014622,0.013687000000000001,0.014232,0.015491,0.014518999999999999,0.013429,0.014480000000000002,0.014888
