f4,GNE_SNR_SEO,det_entropy_shannon_1_coef,det_entropy_shannon_2_coef,det_entropy_shannon_3_coef,det_entropy_shannon_4_coef,det_entropy_shannon_5_coef,det_entropy_shannon_6_coef,det_entropy_shannon_7_coef,det_entropy_shannon_8_coef,det_entropy_shannon_9_coef,det_entropy_shannon_10_coef,det_TKEO_mean_5_coef,det_TKEO_mean_6_coef,det_TKEO_mean_7_coef,det_TKEO_mean_8_coef,det_TKEO_mean_10_coef,det_TKEO_std_5_coef,det_TKEO_std_6_coef,det_TKEO_std_7_coef,det_TKEO_std_8_coef,det_TKEO_std_9_coef,det_TKEO_std_10_coef,app_entropy_shannon_1_coef,app_entropy_shannon_2_coef,app_entropy_shannon_3_coef,app_entropy_shannon_5_coef,app_entropy_shannon_6_coef,app_entropy_shannon_7_coef,app_entropy_shannon_8_coef,app_entropy_shannon_9_coef,app_entropy_shannon_10_coef,app_det_TKEO_mean_4_coef,app_det_TKEO_mean_6_coef,app_det_TKEO_mean_8_coef,app_det_TKEO_mean_9_coef,app_det_TKEO_mean_10_coef,app_TKEO_std_3_coef,app_TKEO_std_4_coef,app_TKEO_std_5_coef,app_TKEO_std_6_coef,app_TKEO_std_7_coef,app_TKEO_std_8_coef,app_TKEO_std_9_coef,app_TKEO_std_10_coef,app_LT_entropy_shannon_1_coef,app_LT_entropy_shannon_2_coef,app_LT_entropy_shannon_3_coef,app_LT_entropy_shannon_4_coef,app_LT_entropy_shannon_5_coef,app_LT_entropy_shannon_6_coef,app_LT_entropy_shannon_7_coef,app_LT_entropy_shannon_8_coef,app_LT_entropy_shannon_9_coef,app_LT_entropy_shannon_10_coef,app_LT_TKEO_std_9_coef,app_LT_TKEO_std_10_coef,tqwt_entropy_shannon_dec_14,tqwt_entropy_shannon_dec_15,tqwt_entropy_shannon_dec_16,tqwt_entropy_shannon_dec_17,tqwt_entropy_log_dec_1,tqwt_entropy_log_dec_2,tqwt_entropy_log_dec_3,tqwt_entropy_log_dec_4,tqwt_entropy_log_dec_5,tqwt_entropy_log_dec_6,tqwt_entropy_log_dec_7,tqwt_entropy_log_dec_8,tqwt_entropy_log_dec_9,tqwt_entropy_log_dec_10,tqwt_entropy_log_dec_11,tqwt_entropy_log_dec_12,tqwt_entropy_log_dec_13,tqwt_entropy_log_dec_14,tqwt_entropy_log_dec_15,tqwt_entropy_log_dec_16,tqwt_entropy_log_dec_17,tqwt_entropy_log_dec_18,tqwt_entropy_log_dec_19,tqwt_entropy_log_dec_20,tqwt_entropy_log_dec_21,tqwt_entropy_log_dec_22,tqwt_entropy_log_dec_23,tqwt_entropy_log_dec_24,tqwt_entropy_log_dec_25,tqwt_entropy_log_dec_26,tqwt_entropy_log_dec_27,tqwt_entropy_log_dec_29,tqwt_entropy_log_dec_30,tqwt_entropy_log_dec_31,tqwt_entropy_log_dec_32,tqwt_entropy_log_dec_33,tqwt_entropy_log_dec_34,tqwt_entropy_log_dec_35,tqwt_entropy_log_dec_36,tqwt_kurtosisValue_dec_5
3316.461032,1525519.117,-128758.5138,-511898.5289,-938918.8057,-348908.7837,-167458.3098,-8420.8621,-994.1837,-31881.7088,-18155.9609,-30543.7829,812.1746,80.9985,19.8826,417.9306,278.615,3005.8323,237.5106,42.0561,820.9431,393.6461,588.5894,-36408387.69,-50404581.9,-79152644.12,-250598527.9,-492565581.2,-1031817746,-2156931533,-4500565510,-9374551050,64501.9672,307072.5341,1222255.753,2442231.569,4879849.324,107072.2906,183581.7463,394643.6381,817487.4809,1604226.696,3224404.007,6445495.143,12880200.59,-9485.3151,-14957.7233,-26004.239,-47947.3961,-94909.1793,-196130.5899,-428669.7311,-930156.2616,-2005946.513,-4303161.048,4937.578,9874.4077,36.6329,90.0041,214.8089,327.9589,-684509.5466,-534964.4404,-427269.1513,-353921.1299,-290383.4163,-237924.1662,-183791.9111,-139440.1938,-105935.4809,-80287.6781,-66320.4761,-61648.6422,-43156.1015,-29498.5853,-20346.5014,-12665.4078,-8030.0536,-7802.9366,-7480.3366,-8401.2543,-7290.1353,-7111.8474,-5842.233,-3787.0176,-3005.7995,-3101.6383,-3544.9585,-2188.8516,-1795.8824,-1336.8449,-1192.9051,-1014.9789,-897.0801,-769.8693,-975.9809,7.7619
3136.503708,767874.0059,4.5182,4.6314,-21.843,-66.8768,-94.7331,-66.4207,-981.198,-1651.9287,-18321.9779,-21781.3698,2.9513,1.6809,11.3097,25.2393,207.3202,5.0821,3.2494,26.5698,40.8032,403.8579,446.2602,-33866351.54,-46228351.2,-72279220.53,-235883111,-465660528.2,-912979558.3,-1909203039,-3984851748,-8302636740,53679.3019,255163.4204,1088696.826,2172276.454,4341262.617,73651.4746,160763.4669,338917.584,699023.4612,1443876.993,2860747.283,5732525.342,11457572.73,-10283.4845,-15574.7253,-26507.8209,-49406.7624,-98466.8764,-204315.0858,-418578.3776,-908444.8726,-1959465.126,-4204081.777,4840.6843,9680.2652,27.8311,63.7431,211.6878,398.3867,-791110.1049,-616039.5624,-491121.5064,-406535.2488,-339272.6412,-283625.4082,-222065.6087,-168483.3355,-129522.7973,-96041.3559,-74469.4982,-67844.8646,-51791.5817,-36168.6105,-25593.7692,-14631.4999,-8837.1847,-7803.5637,-11029.1369,-10972.6284,-8808.2078,-7855.0281,-6365.0543,-3818.6796,-2823.1645,-2811.8287,-3710.4054,-2581.2979,-1975.696,-1487.8779,-1334.1263,-1227.2094,-1058.9415,-887.397,-1242.2701,3.8704
3252.124327,1726694.238,-22263.58,-20981.6905,-477664.2848,-194316.9227,-69143.4926,-2104362.445,-272866.9573,-8405215.223,-4498423.646,-7349966.724,704.3386,15531.915,2571.242,64402.7685,39332.1228,1659.5205,35973.8381,6017.9672,129874.4178,55637.3659,82728.4503,-22474520.48,-33738064.22,-56074085.32,-200574895.5,-398314725.9,-834242197.7,-1732295669,-3608683981,-7507740211,44336.1337,205978.7646,821926.9513,1639146.747,3287183.032,66542.8142,125678.7177,317279.7789,539513.9139,1342635.737,2349578.174,4570316.679,9071826.559,-7247.2182,-12074.7911,-22040.1355,-42432.0109,-88894.5617,-184596.2162,-403658.0313,-875593.1047,-1888652.892,-4052332.766,4368.9936,8751.0295,32.4973,38.7854,60.2973,129.7003,-536894.4711,-410861.7768,-322473.291,-267565.7508,-230838.1858,-185529.4766,-134346.8154,-96397.8941,-73332.713,-60080.1085,-51679.5877,-45992.5358,-32966.217,-23509.2484,-18660.6083,-13581.0433,-8905.3352,-7161.2452,-7548.5984,-7098.2248,-5893.5137,-4977.4103,-4797.02,-2800.7379,-1944.1479,-1874.5725,-2483.1839,-1645.0567,-1341.2985,-1010.4402,-879.3155,-804.8058,-709.6905,-562.2911,-801.0784,5.4533
3237.002172,1591215.58,13.9338,-45.3157,-239.9478,-1127.4266,-699.0613,-4466.8985,-2294.6701,-31725.4893,-3621.6288,-11402.5348,14.9265,32.7743,30.3577,466.5175,173.5048,20.1504,107.7884,85.5344,866.0177,105.555,320.2244,-93475457.13,-112516131.5,-149188333.5,-352877401.4,-632152914.6,-1247826690,-2447265073,-5104852943,-10630339561,49115.7522,299287.5043,1348484.301,2696967.669,5387516.169,72173.1103,174593.1108,395778.3808,850197.9653,1716416.953,3569724.391,7089200.464,14214009.71,-24197.8538,-32072.3422,-45889.9483,-70938.1381,-121681.8891,-228149.6283,-469344.3693,-954754.1963,-2058598.757,-4415378.033,5041.5018,10088.0594,0.078706,0.10391,0.15736,0.20304,-2940576.582,-2562086.727,-2145301.164,-1789201.147,-1492007.267,-1226362.904,-899369.0267,-676817.1361,-533876.4056,-447010.8995,-376930.1487,-288307.6759,-220007.8697,-173814.3693,-139942.471,-111329.8529,-89763.5015,-77365.3807,-64960.4914,-50642.5456,-41009.8466,-35154.7801,-23595.4711,-17094.5963,-14182.3153,-14714.409,-14815.3809,-10310.3248,-9164.5339,-7648.5025,-6249.862,-5421.4869,-4922.4023,-4220.4144,-5529.8948,5992.6642
3177.437522,815761.7635,10.9231,10.3558,-13.8258,-86.2648,-851.7461,-421.9636,-630.342,-8930.1122,-1608.4022,-2160.2505,13.1097,8.1399,10.8672,158.54,27.6111,24.0042,14.3123,25.756,279.3142,55.5194,67.1091,-95865865.39,-115282562.3,-152587903.5,-359706091.1,-643822342.5,-1270106661,-2490826007,-5195504817,-10818719421,49374.0953,301663.7681,1363153.646,2726709.498,5454448.665,72630.885,174533.5208,396310.3826,854683.5778,1738778.627,3597354.395,7193684.099,14394021.43,-24331.3747,-32238.3921,-46106.3176,-71241.3051,-122156.9823,-228990.9272,-471005.5764,-958098.7993,-2065757.396,-4430634.447,5055.5803,10112.0655,0.46974,0.31707,0.49543,0.73304,-2934667.484,-2562941.28,-2146269.859,-1789992.746,-1491814.755,-1212757.552,-840152.967,-621618.6135,-486548.8978,-412202.5655,-345439.4102,-249585.9137,-188030.5457,-151897.94,-128901.3568,-100802.2518,-80014.3764,-65999.6309,-56471.1146,-51703.9719,-42454.2458,-32187.1303,-21109.7729,-15026.6085,-12743.282,-13896.9777,-14931.7716,-10478.0356,-9037.0194,-7720.109,-6522.2466,-5533.1452,-4869.5266,-4239.4575,-5480.9464,5290.4108
3083.922917,1222055.799,8.6697,10.0508,-74.7026,-136.2418,-636.975,-387.4362,-10.5638,-364.7937,-11.6322,-1128.6763,10.0234,5.8002,1.0013,9.6526,24.9539,21.6335,15.0095,1.1824,19.2193,2.2985,50.8124,-93255662.6,-111832335.4,-147391164,-344255510.7,-614110183.5,-1210300775,-2371583863,-4947373786,-10303154793,47046.2259,287845.9185,1306133.92,2612338.136,5227255.416,69084.9706,165940.6377,376112.3157,811515.5923,1674411.848,3443157.838,6903082.207,13795810.49,-24186.3634,-32032.2648,-45776.4885,-70670.6071,-121077.3271,-226831.3711,-466503.106,-948836.2944,-2045932.381,-4388384.264,5016.3738,10031.3433,0.44059,0.34838,0.48955,0.82107,-2932422.936,-2564876.395,-2145705.984,-1789533.137,-1490874.307,-1209417.473,-832548.8189,-613154.7083,-477475.5488,-400800.6828,-335976.3309,-249487.2448,-191685.2017,-155015.1392,-130041.6585,-101773.1668,-79282.2269,-62071.5716,-51990.2624,-49972.0073,-42265.017,-31283.0776,-20023.9713,-14172.3892,-11724.1027,-12895.6894,-14649.9217,-10230.1287,-8989.5142,-7571.4314,-6311.4293,-5331.0074,-4726.7688,-4095.5063,-5196.7678,440.5086
3826.657549,1815513.536,9.9562,-1.1586,-579.7043,-2264.2408,-2071.6616,-1164.6541,-465.7923,-984.7619,-610.3223,-19259.4954,39.2946,16.4151,9.1236,9.1624,263.8162,47.9758,28.9706,19.1764,20.526,25.7531,507.8065,-143230934,-171253207.7,-225092614.8,-522650162,-930053224.9,-1830803895,-3581299130,-7463700899,-15529552749,70400.6153,429819.4885,1947529.522,3894268.949,7778146.785,103239.4032,248716.1637,564289.9803,1213662.915,2494331.713,5153971.948,10245816.65,20523786.19,-26503.3539,-35001.1328,-49911.5225,-76914.0646,-131581.1736,-246212.2343,-505949.2048,-1028232.088,-2215832.043,-4750399.21,5398.6133,10800.4212,11.2298,30.9342,40.4839,55.8624,-1926876.432,-1501511.697,-1197008.653,-987436.2774,-830775.3189,-646536.5015,-522789.7983,-464219.1807,-413197.9074,-321048.8739,-262087.4385,-229359.0051,-165625.9003,-114127.6914,-82206.6864,-64939.0887,-50414.6533,-35575.667,-24104.1112,-16061.8406,-13829.9838,-12616.508,-10022.343,-10615.8402,-5882.5658,-3207.8999,-2847.7634,-7756.8479,-6207.1548,-4625.8212,-3481.7555,-3209.8921,-3639.4611,-3192.5105,-3689.3022,12.46
3801.965813,1451849.374,12.2761,5.953,-162.2049,-610.4103,-1045.029,-932.5921,-696.2334,-5820.5901,-6109.7723,-95752.2599,14.6695,20.4629,15.8737,25.5991,1037.4455,27.4058,27.6684,23.2944,123.6425,116.1455,1856.7356,-137474652.5,-164032438.1,-214977755,-495539512.6,-879569400.5,-1729935912,-3380035326,-7045172113,-14660338539,67425.2419,412203.9802,1867002.173,3732436.884,7444545.262,99393.8049,238817.4583,541807.359,1167781.035,2389721.012,4954758.221,9798322.618,19645123.52,-26276.4479,-34693.7187,-49451.5477,-76157.8697,-130209.5811,-243547.3368,-500428.4363,-1016852.647,-2191485.689,-4698529.716,5354.0107,10713.1544,12.4992,28.8056,36.6859,66.4987,-1900280.7,-1514310.323,-1211983.418,-1001347.284,-854337.0491,-667397.2019,-540837.398,-475925.1542,-407277.4589,-315860.4986,-260671.7328,-230592.6828,-164894.4796,-113494.5283,-84229.5596,-66592.6935,-47602.916,-36026.743,-27612.6418,-19363.3992,-15797.986,-13911.141,-10404.9257,-11097.5249,-7010.8193,-3890.9172,-3016.0031,-7024.6002,-5513.9084,-4460.5324,-3356.2949,-3087.6765,-3521.5573,-2984.5795,-3555.1513,18.5056
3784.166838,1554205.034,8.1787,10.4802,-128.4186,-507.8677,-88.2224,-417.6911,-47.1078,-479.9225,-104.1746,-5049.9942,2.9632,3.1129,1.7129,9.1439,85.5537,4.9919,18.5701,2.9969,15.2633,8.6924,171.9923,-130832951,-156641970.3,-206203749,-480428248.5,-856015941.5,-1685833169,-3299697341,-6878129078,-14313709632,64806.4807,396283.4929,1795067.365,3589798.97,7173888.174,95478.1052,229212.3144,519783.7817,1119218.57,2298106.699,4745071.084,9454756.067,18929896.29,-26004.6224,-34367.806,-49039.5535,-75615.6409,-129423.83,-242270.328,-497950.1197,-1012186.718,-2181502.935,-4677264.654,5319.8291,10641.8131,2.5714,6.927,10.2327,24.3449,-1854016.971,-1457049.832,-1192464.565,-1040076.049,-892378.9639,-702137.9003,-576555.5626,-512309.5298,-436594.7061,-343982.2813,-284292.1278,-244465.3647,-186399.1164,-131375.1646,-97199.4886,-76615.7471,-56885.2232,-39182.3349,-29572.7606,-21784.9391,-17322.4131,-16317.9395,-12266.0482,-12482.0985,-8449.2404,-4921.0219,-3644.0149,-7775.3799,-6264.3973,-4525.2627,-3436.6324,-3166.9931,-3652.4804,-3195.5228,-3695.4246,10.3686
3833.598898,1695956.532,13.8654,-79.8827,-190.6841,-765.8112,-4008.1481,-11468.785,-4857.8222,-8373.7196,-13583.5712,-203503.6861,17.8499,139.4523,50.5227,34.9731,2041.7872,72.9808,239.8425,137.3304,84.0221,242.4051,3698.2138,-130583829.9,-157080863,-208044971,-492410615.4,-882378989.2,-1739851262,-3414310643,-7116422685,-14808042068,64926.1161,396423.5424,1795185.922,3593380.878,7211840.913,95823.711,230050.164,519088.4043,1117473.118,2299103.162,4706448.879,9564486.698,19047249.2,-25990.3952,-34382.5821,-49120.6921,-75865.4547,-130039.4544,-243688.1331,-500962.7205,-1018794.314,-2195639.583,-4707376.097,5329.4852,10651.1221,40.1755,64.8005,59.812,37.5152,-1876623.993,-1597948.798,-1339980.404,-1202951.433,-1059801.694,-806657.7247,-600237.6648,-456351.4008,-363039.1842,-309485.1781,-274459.3518,-204445.134,-137838.2274,-95243.1595,-73139.2803,-58673.1984,-51901.7949,-44822.7729,-35481.8694,-28491.0041,-25971.5313,-14234.3646,-8243.1767,-6289.2176,-8164.3104,-14380.34,-12080.0101,-8327.3498,-7212.4651,-6210.5409,-5490.3206,-4675.1764,-3787.8319,-3281.7562,-2486.4643,1463.6565
3914.835409,1831884.531,1.3898,-51.1425,-227.2696,-716.0907,-3195.3773,-2750.4403,-5488.9869,-9536.1954,-5894.248,-12185.1745,49.309,37.3945,53.5354,147.0971,175.0725,69.484,62.3226,96.608,223.3046,160.5634,281.5706,-126748548.9,-151267569.1,-198116794.8,-456665904.5,-810813206.3,-1593554094,-3115656788,-6495351522,-13518777483,61130.6642,373909.3314,1698114.934,3395999.68,6798523.642,89805.6645,215962.6834,487890.0867,1056343.393,2180377.897,4472938.029,8997724.806,17945735.85,-25829.4727,-34119.3242,-48641.1174,-74929.061,-128128.165,-239702.6693,-492517.9402,-1001000.987,-2157568.851,-4626271.419,5271.2475,10537.3932,20.0978,38.3435,42.8614,28.9666,-1921550.626,-1615289.473,-1395307.645,-1258574.417,-1052084.193,-798341.9148,-610250.2328,-479654.392,-394691.9792,-336932.9015,-290767.3716,-217577.2067,-149454.9246,-105546.4323,-79792.0108,-62535.9951,-54345.9271,-46238.9234,-39402.0196,-30123.802,-28028.2281,-15762.9527,-9452.0033,-7312.7029,-8580.2245,-14115.3676,-12013.8483,-8240.005,-6994.1227,-6169.2623,-5770.6822,-4921.7667,-4150.0686,-3374.4678,-2511.6588,64.211
3760.528014,1739244.207,13.8596,-57.8915,-238.9865,-436.1587,-710.8736,-5448.7973,-891.9337,-5473.7368,-5759.1576,-110371.4327,11.7263,57.3544,14.4227,24.3695,1199.8384,21.0932,108.5202,32.6449,79.375,120.8099,2211.7375,-112139797,-134791760.7,-178242708.5,-420112754.2,-751897819.8,-1482520400,-2908646688,-6064763294,-12624225700,55882.8914,342088.2204,1552466.838,3106573.813,6231220.927,81993.2759,197269.0522,445176.2842,962722.0943,1989905.215,4073013.047,8257872.564,16454475.2,-25165.7625,-33312.8704,-47604.642,-73524.6486,-126018.9244,-236161.406,-485594.0404,-987677.747,-2129059.226,-4565522.466,5187.1243,10367.4332,2.8387,6.6042,10.3905,10.2377,-1984223.428,-1655693.489,-1352923.66,-1172160.74,-1075549.162,-874670.3094,-663510.5345,-509958.5143,-408738.1176,-348076.0734,-309273.3479,-243455.533,-178408.3366,-129901.599,-97399.2187,-74986.6075,-61506.6673,-54295.6505,-40658.8672,-29586.6026,-25893.8441,-20434.0387,-12640.3552,-8925.2176,-8649.4975,-13155.1792,-12200.9493,-8245.5194,-6944.8472,-5655.8627,-5113.115,-4750.298,-4067.8804,-3285.8669,-2511.6676,134.5488
3516.541373,1581055.947,3.8218,9.3163,-51.2242,-1914.597,-2101.1537,-5469.9542,-4563.102,-37418.874,-2626.3498,-69470.8859,31.9515,52.5671,96.4657,388.893,787.6353,42.2479,138.2966,124.9794,1031.5172,57.9209,1462.1523,-73793743.95,-88376106.1,-116307805.3,-270194541.3,-481110793.3,-947793064.9,-1854592239,-3871190165,-8066228820,38687.3572,236096.9585,1063162.06,2125568.955,4237656.537,57375.5101,137346.8387,313868.1261,674120.3434,1353774.124,2826203.703,5574566.204,11182312.62,-22972.7877,-30455.0113,-43549.0229,-67235.6043,-115199.7799,-215833.2618,-444005.1424,-903093.4244,-1948008.416,-4179656.574,4814.1162,9634.143,377.9238,293.802,123.8801,257.8445,-1847014.95,-1412072.953,-1063861.567,-817552.6307,-672853.1322,-600075.6602,-470880.9847,-358178.6444,-291553.1861,-251844.0959,-208276.2983,-143783.649,-94174.2075,-65120.9722,-55585.1352,-55090.9204,-38240.8768,-20955.6939,-13429.1721,-7377.8251,-2628.2394,-3197.7123,-8931.4648,-3607.2579,-1701.2686,-2498.6742,-6978.3091,-8168.3863,-6281.0728,-4821.687,-3876.7615,-3426.1092,-2850.4131,-2448.0639,-2227.8379,3.3183
3646.15292,1547336.652,4.5886,9.537,-26.9663,-1110.2913,-376.2392,-1204.8394,-4237.8985,-18098.8009,-1378.555,-42493.1694,3.7568,24.5948,57.9675,202.1916,516.5914,9.7825,38.351,110.8691,548.1565,40.4019,977.9664,-77224733.43,-92840285.46,-122669175.4,-288296540.2,-515499696.7,-1017317004,-1996837550,-4167352233,-8681952173,39274.9935,240747.0483,1095080.152,2191016.852,4392215.814,57875.8741,138003.7312,312690.1331,674753.8083,1411684.543,2875183.952,5815056.482,11595966.76,-23206.2532,-30782.3003,-44045.6003,-68080.7876,-116759.6788,-218917.5379,-450464.351,-916724.3109,-1977191.807,-4241867.798,4854.048,9702.8346,663.4387,498.4121,196.3381,443.0446,-1828363.987,-1406332.829,-1051540.702,-791908.2636,-631003.5332,-531566.3286,-425962.3443,-334689.1319,-262770.8072,-218608.3957,-197412.3568,-137976.6077,-81351.7581,-54723.7494,-48037.0682,-49768.494,-31063.5298,-15219.1567,-9478.1241,-9473.8222,-4747.8013,-5635.6875,-9005.5571,-3941.9518,-2275.1113,-3150.6593,-8458.8056,-7656.8165,-5900.2417,-4541.4705,-3790.0349,-3339.6227,-2675.9465,-2117.4987,-2068.9032,4.3347
3556.838932,1868364.092,2.2794,5.6064,-18.6856,-182.4515,-194.0568,-225.1301,-583.7046,-11395.0677,-1556.6966,-59677.1191,4.0709,7.5411,13.0988,138.2745,724.0094,7.9628,8.9483,20.5246,312.4401,68.5141,1453.3028,-72546365.61,-87028622.35,-114797839.6,-267988060.3,-478105202.4,-943251972.3,-1847841723,-3857139783,-8037047403,38175.4571,233243.8025,1053456.852,2106147.794,4199156.808,56281.7932,135220.7846,306140.9393,661968.7683,1344712.008,2798832.114,5518838.022,11078628.16,-22887.2091,-30355.536,-43430.7284,-67095.3022,-115010.1142,-215565.9499,-443590.1254,-902457.9206,-1946647.904,-4176756.875,4805.1393,9617.7438,256.3742,257.1546,152.5849,355.4309,-1782419.648,-1357966.499,-998341.9908,-757571.1871,-614384.9617,-534586.1636,-430406.2824,-334811.7027,-271404.7039,-231637.4926,-204290.6066,-154533.8652,-104682.7776,-72635.5479,-58640.5736,-52004.7276,-34770.2249,-17883.5665,-10789.5624,-8713.8154,-3781.4837,-3933.8625,-9534.7322,-4110.6997,-2051.6292,-2623.3674,-6697.3294,-7520.6211,-5583.3907,-4210.3394,-3600.3365,-3534.0974,-2982.629,-2421.3744,-2259.3433,4.3063
3317.431117,1282204.552,6.7661,-227.2375,-601.5007,-2083.9855,-1608.4046,-207.1762,-1741.1697,-128159.2533,-75365.6814,-1757575.278,18.6247,2.7388,33.3928,648.7854,14882.7193,37.1371,10.008,57.8593,1581.5921,1435.6806,28600.7859,-51727389.86,-63411009.89,-84958247.7,-206945711.1,-374719371.6,-741249806.6,-1464237599,-3057985136,-6372075350,26997.4936,165977.3969,760525.4141,1525502.43,3085183.595,40059.9062,96049.0732,216826.6102,465574.9948,984639.2944,1962187.184,4209671.862,8207896.02,-21035.5096,-28287.8614,-40658.3698,-63168.3875,-108824.6509,-204717.827,-421641.6022,-859612.4078,-1854891.27,-3981025.34,4536.7729,9034.5425,28.0192,59.4768,113.114,185.6094,-1839532.427,-1679340.523,-1538974.124,-1266555.762,-946453.2805,-723489.219,-597409.3232,-495041.6381,-358990.2585,-269885.8254,-221154.2482,-192454.5395,-141567.5664,-101943.4264,-73535.9372,-54328.7683,-40664.6485,-30873.5778,-27615.1069,-23507.1037,-19555.9321,-14285.6194,-13158.8755,-9317.0547,-4874.5067,-3052.0768,-3655.36,-7394.7213,-6627.6741,-5691.9015,-4929.2444,-4258.1821,-3771.2172,-3217.0417,-2526.0775,6.2861
3203.351969,1173688.503,13.3096,-97.5829,-343.0474,-3202.2735,-5682.2256,-2382.1387,-17263.314,-71178.3113,-10393.7753,-258459.1149,29.3719,14.6271,159.7807,829.4017,2751.6482,55.9991,38.513,304.9027,1425.1432,265.21,5708.8866,-59299233.23,-71391265.3,-94682323.26,-223061000.9,-399494044.2,-790308222.1,-1550053694,-3236938906,-6747030671,33023.6856,201536.3358,903393.6472,1805338.638,3586012.339,48985.2765,116932.5595,263423.0715,573938.5845,1149539.462,2420099.72,4692772.617,9457796.739,-21866.2826,-29058.7475,-41659.7272,-64468.5363,-110661.9636,-207661.1492,-427687.329,-870521.3548,-1878261.246,-4030946.907,4652.9818,9323.4532,23.5078,52.3872,99.7329,230.6919,-1703687.661,-1505824.92,-1346107.595,-1172920.011,-925154.1723,-736155.7705,-627804.7212,-471869.5822,-331629.5329,-248929.163,-208682.0365,-196222.0194,-147178.3843,-104004.9135,-75781.3507,-55013.4054,-37635.2032,-27299.731,-26351.1762,-26245.6825,-16331.099,-12264.1834,-12653.4299,-6314.6278,-2833.7035,-2183.8035,-3850.2742,-7214.2167,-6925.7395,-5716.6938,-4821.9056,-4196.9846,-3766.9776,-3158.5643,-2510.2556,10.114
3332.430804,1314932.219,3.8719,11.8882,-132.7471,-3253.8948,-830.8864,-820.0104,-1882.4287,-29698.5633,-5271.7349,-76850.1409,13.1453,15.4974,41.5188,367.135,874.0127,19.3591,27.6785,67.4868,655.1459,116.7922,1602.3555,-57636234.26,-69613134.19,-92559371.52,-220565705.9,-396515911.7,-783111076.3,-1539354702,-3214668763,-6701094734,30909.318,188687.9466,850207.613,1701790.57,3415005.938,46052.1077,109810.356,248501.3604,537059.969,1082976.1,2230841.49,4529539.737,9018965.808,-21728.9812,-28900.5767,-41459.4112,-64240.1016,-110405.1853,-207347.9182,-426893.3185,-869303.5727,-1875653.709,-4025396.275,4622.4438,9237.3318,82.2025,210.7453,536.605,841.0152,-1920670.6,-1640625.244,-1369130.583,-1088772.419,-848919.6417,-672859.9732,-576971.945,-474330.012,-341040.4878,-256733.1081,-213082.9406,-189122.9152,-130287.1789,-88216.1028,-61152.5955,-39268.0797,-25386.722,-17660.3975,-17628.6608,-18795.9913,-15031.953,-10861.5304,-11331.2043,-6052.5094,-2529.9956,-1575.1165,-3141.7289,-7355.8965,-6147.895,-4853.2019,-4098.9388,-3865.6339,-3499.5515,-2866.9908,-2530.3607,16.6012
3274.366018,1468267.72,-365697.0715,-289329.5146,-759857.8251,-247893.0036,-243273.3688,-1301735.568,-1271654.307,-4569138.739,-1397628.225,-38058442.57,1400.6621,7886.2426,8227.0866,25739.1685,260815.4523,2378.5789,14366.2873,16617.809,46166.3659,26018.8232,521315.349,-50097399.3,-60574595.38,-80028561.71,-197380170.1,-359267077,-705214766.2,-1403697898,-2929060780,-6052846396,25572.6419,144125.7262,673741.2965,1356428.755,2657359.753,43796.4472,103896.7629,240904.9208,456122.3082,958680.2307,1772882.457,4422412.302,7747857.033,-20087.6257,-26902.4908,-38764.3417,-60684.0689,-105185.327,-199021.1527,-409417.21,-838081.9423,-1808582.61,-3879311.92,4347.612,8387.8614,333.343,493.4111,494.314,539.082,-1475867.588,-1199763.642,-1028907.617,-873600.9331,-630610.6776,-491514.4197,-437744.9801,-345354.9621,-248783.6122,-192943.0695,-171290.2762,-155979.9625,-103503.038,-68857.382,-50940.3775,-41023.9093,-31447.2312,-24483.2757,-19086.9132,-15049.7593,-11817.8927,-9926.6104,-6738.1986,-4667.3015,-3280.2665,-2860.3825,-3445.539,-3999.3171,-3320.102,-2617.0041,-2102.2761,-1804.405,-1454.0045,-1123.5576,-1009.7257,4.9195
3337.105462,1610995.411,-6317.7879,-16178.7029,-18039.8386,-335952.8711,-26708.6282,-16049.5563,-36361.4632,-305430.217,-394769.1356,-5652465.643,302.4591,189.2076,300.4572,1259.7317,42218.0812,510.2559,210.7201,630.992,4171.0134,4769.1329,76978.2201,-50148228.56,-62630179.09,-86542474.71,-223117652.6,-412648028.6,-820765917,-1633484623,-3409786617,-7097225516,27935.3332,175773.0606,797817.6489,1607104.973,3253214.351,61811.3406,103531.3356,233042.7701,502516.2179,1029978.755,2061477.692,4551465.389,8791770.166,-20936.8286,-28048.9832,-40555.5269,-63418.6584,-109940.9985,-207764.7768,-428327.3001,-874622.7301,-1887014.58,-4049331.953,4559.0321,9059.1489,466.0739,716.6931,657.3249,576.7984,-1476636.488,-1191733.622,-985243.9818,-859735.5018,-648614.7189,-471646.7195,-378619.9816,-331248.9167,-248074.0069,-195290.8221,-176919.4,-154533.8011,-98480.6351,-63913.746,-45513.1651,-37708.6056,-30617.523,-24686.4059,-19697.6514,-13295.6338,-11162.8199,-8127.4475,-6757.7678,-6933.323,-3776.1476,-1733.1967,-2073.8824,-4761.124,-3719.8244,-2902.92,-2336.5607,-1867.1478,-1549.6779,-1263.9991,-1106.3966,5.197
